;ENERGYSTARScore;LargestPropertyUseType;TotalGHGEmissions;SiteEnergyUse(kBtu);NumberofFloors;NumberofBuildings;PrimaryPropertyType;Longitude;Latitude;BuildingType;DataYear;CouncilDistrictCode;Neighborhood;YearBuilt;PropertyGFATotal;SiteEnergyUse(kBtu)_trans;TotalGHGEmissions_trans
4997;52.4;Non-Refrigerated Warehouse;40.42;1758134.625;1.0;1.0;Mixed Use Property;-122.32352;47.570190000000004;NonResidential;2016;2;GREATER DUWAMISH;1954;35222;-0.07680683834980206;0.1924947108986963
4998;100.0;Refrigerated Warehouse;59.0;1610794.75;1.0;1.0;Refrigerated Warehouse;-122.32149;47.5668;NonResidential;2016;2;GREATER DUWAMISH;1957;25520;-0.1597765384529039;0.44124482087814987
4999;98.0;Multifamily Housing;4.52;648634.875;4.0;1.0;Low-Rise Multifamily;-122.31764;47.589620000000004;Multifamily LR (1-4);2016;2;GREATER DUWAMISH;1983;28176;-1.1048799326422742;-1.3752095446056307
5000;72.0;Multifamily Housing;39.61;1986556.25;3.0;1.0;Low-Rise Multifamily;-122.28511;47.538709999999995;Multifamily LR (1-4);2016;2;GREATER DUWAMISH;2001;59846;0.03680012588053476;0.1790075797407211
5001;91.0;Senior Care Community;39.75;2168701.5;3.0;1.0;Senior Care Community;-122.28551000000002;47.54027;Multifamily LR (1-4);2016;2;GREATER DUWAMISH;2001;66363;0.11684916063796418;0.18135956916693755
5002;3.0;Multifamily Housing;160.8;7308538.0;3.0;1.0;Low-Rise Multifamily;-122.28551000000002;47.54027;Multifamily LR (1-4);2016;2;GREATER DUWAMISH;2001;121635;1.103687879009625;1.0718147976834227
5003;83.6;Multifamily Housing;15.87;628543.0;4.0;1.0;Low-Rise Multifamily;-122.38439;47.6424;Multifamily LR (1-4);2016;7;MAGNOLIA / QUEEN ANNE;1969;22207;-1.1404512919147407;-0.4492865500750697
5004;74.6;Multifamily Housing;5.35;767642.8125;2.0;1.0;Low-Rise Multifamily;-122.2708;47.52845;Multifamily LR (1-4);2016;2;SOUTHEAST;1953;20645;-0.9178653274016911;-1.2464835598061892
5005;77.0;Multifamily Housing;3.48;498649.3125;4.0;1.0;Low-Rise Multifamily;-122.28988000000001;47.697790000000005;Multifamily LR (1-4);2016;5;NORTH;1968;20278;-1.4085086355992533;-1.5776802028761945
5006;34.0;Multifamily Housing;71.16;1633141.125;3.0;1.0;Low-Rise Multifamily;-122.32338;47.62177;Multifamily LR (1-4);2016;3;EAST;1925;20832;-0.1466284849298415;0.562245181497449
5007;36.0;Multifamily Housing;17.83;2557933.75;3.0;1.0;Low-Rise Multifamily;-122.36408;47.549690000000005;Multifamily LR (1-4);2016;1;DELRIDGE;1993;67313;0.2640583742313544;-0.3672018930240759
5008;38.0;Multifamily Housing;5.93;850615.8125;2.0;1.0;Low-Rise Multifamily;-122.36012;47.5425;Multifamily LR (1-4);2016;1;DELRIDGE;2005;25951;-0.806696199966087;-1.168582159116039
5009;40.2;Other;5.82;834711.875;1.0;1.0;Other;-122.3224;47.587540000000004;NonResidential;2016;2;GREATER DUWAMISH;1952;25460;-0.8269840505281911;-1.1827147222465026
5010;72.0;Multifamily Housing;9.99;1433398.75;3.0;1.0;Low-Rise Multifamily;-122.36169;47.54047;Multifamily LR (1-4);2016;1;DELRIDGE;1970;46986;-0.27245469763283037;-0.7817524545157716
5011;81.0;Multifamily Housing;6.56;941257.3125;3.0;1.0;Low-Rise Multifamily;-122.35789;47.70414;Multifamily LR (1-4);2016;6;NORTHWEST;1987;41332;-0.6990350838080718;-1.0926700695935265
5012;87.0;Office;6.42;920430.625;2.0;1.0;Small- and Mid-Sized Office;-122.30321;47.70008;NonResidential;2016;5;NORTH;1974;24291;-0.7226551455799634;-1.1088476097029678
5013;44.0;Retail Store;3.67;526752.8125;2.0;1.0;Retail Store;-122.3038;47.70053;NonResidential;2016;5;NORTH;1958;20738;-1.3439995760065389;-1.5362382258369107
5014;31.0;Multifamily Housing;5.62;806370.3125;4.0;1.0;Low-Rise Multifamily;-122.32275;47.70093;Multifamily LR (1-4);2016;5;NORTH;1990;27344;-0.8642959992038179;-1.2091546262508444
5015;74.2;Office;6.41;919746.3125;4.0;1.0;Mixed Use Property;-122.30268999999998;47.70175;NonResidential;2016;5;NORTH;2000;30948;-0.7234419313742176;-1.1100174924021058
5016;37.0;Multifamily Housing;14.65;2100813.5;4.0;1.0;Low-Rise Multifamily;-122.30211000000001;47.7026;Multifamily LR (1-4);2016;5;NORTH;1991;63670;0.08797574801361144;-0.5060312726549024
5017;1.0;Medical Office;18.5;2654316.0;2.0;1.0;Medical Office;-122.32285;47.7044;NonResidential;2016;5;NORTH;1986;28385;0.2964420372047469;-0.3413294216982853
5018;72.0;Multifamily Housing;10.68;1532390.25;4.0;1.0;Low-Rise Multifamily;-122.32208999999999;47.7033;Multifamily LR (1-4);2016;5;NORTH;1989;64195;-0.20767207906061586;-0.7331579592921915
5019;53.6;Multifamily Housing;3.44;493969.6875;4.0;1.0;Low-Rise Multifamily;-122.31738;47.69239;Multifamily LR (1-4);2016;5;NORTH;1992;22935;-1.4196672786579514;-1.5867117686433163
5020;91.0;Multifamily Housing;61.21;2526375.0;6.0;1.0;Mid-Rise Multifamily;-122.31572;47.61554;Multifamily MR (5-9);2016;3;EAST;2014;84389;0.2531402803927085;0.465105739732742
5021;73.0;Multifamily Housing;27.14;1166069.875;4.0;1.0;Low-Rise Multifamily;-122.31521000000001;47.61742;Multifamily LR (1-4);2016;3;EAST;1923;30920;-0.47773261406957884;-0.07617641370391319
5022;69.8;Non-Refrigerated Warehouse;17.51;844076.8125;1.0;1.0;Warehouse;-122.32548999999999;47.572540000000004;NonResidential;2016;2;GREATER DUWAMISH;1978;21755;-0.8149829634821951;-0.37992669664731316
5023;63.8;Other;42.73;6129780.0;1.0;1.0;Other;-122.32421000000001;47.57217;NonResidential;2016;2;GREATER DUWAMISH;1960;27933;0.9739512895388776;0.22943188333121273
5024;75.0;Office;38.87;1139980.625;1.0;1.0;Small- and Mid-Sized Office;-122.3244;47.57013;NonResidential;2016;2;GREATER DUWAMISH;1983;23143;-0.5007082326289237;0.16642672134324693
5025;73.0;Office;60.12;2107743.75;1.0;1.0;Small- and Mid-Sized Office;-122.32723999999999;47.57075;NonResidential;2016;2;GREATER DUWAMISH;1962;28800;0.0909734439241922;0.4534539960561939
5026;85.0;Non-Refrigerated Warehouse;2.82;405050.4063;1.0;1.0;Warehouse;-122.32811000000001;47.57294;NonResidential;2016;2;GREATER DUWAMISH;1952;39600;-1.6590295599033227;-1.743033813766998
5027;91.0;Non-Refrigerated Warehouse;9.25;468396.9063;1.0;1.0;Warehouse;-122.32811000000001;47.57199;NonResidential;2016;2;GREATER DUWAMISH;1952;39600;-1.4829362549807694;-0.8380109229288031
5028;37.0;Distribution Center;16.5;1108310.875;1.0;1.0;Distribution Center;-122.32843999999999;47.57747;NonResidential;2016;2;GREATER DUWAMISH;1937;41248;-0.5294478874186208;-0.42177647188591816
5029;71.2;Other;46.16;1567746.75;1.0;1.0;Other;-122.32789;47.57587;NonResidential;2016;2;GREATER DUWAMISH;2009;36400;-0.18572337309289397;0.2805275714881789
5030;76.0;Multifamily Housing;5.72;819803.6875;3.0;1.0;Low-Rise Multifamily;-122.35888;47.52265;Multifamily LR (1-4);2016;1;DELRIDGE;1968;35448;-0.8464208401852137;-1.1958115947702828
5031;16.0;Other;24.91;3573328.25;1.0;1.0;Other;-122.38727;47.56398;NonResidential;2016;1;SOUTHWEST;1920;31332;0.5489905522398713;-0.1349249007255766
5032;91.0;Multifamily Housing;3.5;501897.6875;4.0;1.0;Low-Rise Multifamily;-122.38773;47.56451;Multifamily LR (1-4);2016;1;SOUTHWEST;1969;23596;-1.4008353467520782;-1.573205791536091
5033;75.0;Worship Facility;43.64;1228113.5;2.0;1.0;Worship Facility;-122.38716000000001;47.57177;NonResidential;2016;1;SOUTHWEST;1948;35864;-0.4254502086840508;0.24340245508762975
5034;54.0;Multifamily Housing;6.28;901015.1875;4.0;1.0;Low-Rise Multifamily;-122.38725;47.57098;Multifamily LR (1-4);2016;1;SOUTHWEST;1996;42048;-0.7452506064222081;-1.1254053149437047
5035;100.0;Multifamily Housing;7.26;1041652.813;6.0;1.0;Mid-Rise Multifamily;-122.26216000000001;47.52077;Multifamily MR (5-9);2016;2;SOUTHEAST;1967;71000;-0.5932423462989829;-1.016939957097602
5036;81.0;Multifamily Housing;5.41;776237.375;4.0;1.0;Low-Rise Multifamily;-122.31823999999999;47.5903;Multifamily LR (1-4);2016;2;GREATER DUWAMISH;1969;32922;-0.9057053263825579;-1.2380174914470405
5037;69.0;Worship Facility;38.38;822636.625;1.0;1.0;Worship Facility;-122.31576000000001;47.55464;NonResidential;2016;2;GREATER DUWAMISH;1954;20484;-0.8426953667542192;0.15795496401882314
5038;4.0;Medical Office;12.89;1849331.25;4.0;1.0;Medical Office;-122.28558000000001;47.66169;NonResidential;2016;4;NORTHEAST;1984;45264;-0.02946659385225803;-0.5974420084383592
5039;59.6;Medical Office;19.69;2824096.75;4.0;2.0;Medical Office;-122.28606;47.661590000000004;NonResidential;2016;4;NORTHEAST;1987;36932;0.35024084086776514;-0.2977465100088992
5040;78.0;Multifamily Housing;3.73;535649.875;4.0;1.0;Low-Rise Multifamily;-122.2917;47.718540000000004;Multifamily LR (1-4);2016;5;NORTH;1980;20808;-1.3244207269330166;-1.5236246015629082
5041;37.8;Other/Specialty Hospital;93.5;4262316.5;4.0;1.0;Other;-122.31198;47.60775;NonResidential;2016;3;CENTRAL;1973;45082;0.6924404990156731;0.735923372486662
5042;58.0;Worship Facility;30.99;1195165.25;2.0;0.0;Worship Facility;-122.35481999999999;47.68351;NonResidential;2016;6;NORTHWEST;1951;41600;-0.4528155321885238;0.014076290415853588
5043;96.0;Multifamily Housing;8.44;1210798.375;7.0;1.0;Mid-Rise Multifamily;-122.3263;47.62632;Multifamily MR (5-9);2016;3;EAST;1981;61745;-0.43972167235104226;-0.9053688714276876
5044;31.0;Office;17.87;2563985.5;2.0;1.0;Small- and Mid-Sized Office;-122.32522;47.635670000000005;NonResidential;2016;4;LAKE UNION;1960;34110;0.26613385440588017;-0.3656284161929197
5045;99.0;Multifamily Housing;6.08;871805.3125;4.0;1.0;Low-Rise Multifamily;-122.32453999999998;47.6352;Multifamily LR (1-4);2016;4;LAKE UNION;1994;42712;-0.7803516681173995;-1.1497540302379654
5046;89.0;Multifamily Housing;5.26;754098.5;3.0;1.0;Low-Rise Multifamily;-122.32502;47.63516;Multifamily LR (1-4);2016;4;LAKE UNION;1999;43969;-0.9373587682662;-1.2593741523681268
5047;83.6;Multifamily Housing;73.14;3010890.0;8.0;1.0;Mid-Rise Multifamily;-122.37801999999999;47.669;Multifamily MR (5-9);2016;6;BALLARD;2007;128571;0.4051817189780337;0.5798427323679098
5048;68.0;Multifamily Housing;3.23;454124.3125;3.0;1.0;Low-Rise Multifamily;-122.38713;47.56126;Multifamily LR (1-4);2016;1;SOUTHWEST;1925;21239;-1.5200495979244861;-1.6360398590500647
5049;99.0;Multifamily Housing;17.92;607817.1875;5.0;1.0;Mid-Rise Multifamily;-122.38904;47.5628;Multifamily MR (5-9);2016;1;SOUTHWEST;1997;26843;-1.1785813722966978;-0.3636668368080005
5050;81.0;Multifamily Housing;18.42;816510.875;4.0;1.0;Low-Rise Multifamily;-122.38918999999999;47.56194;Multifamily LR (1-4);2016;1;SOUTHWEST;1969;26280;-0.8507702405715475;-0.3443657481013286
5051;78.0;Multifamily Housing;4.71;676032.625;4.0;1.0;Low-Rise Multifamily;-122.37693;47.533229999999996;Multifamily LR (1-4);2016;1;SOUTHWEST;1980;26970;-1.0584186000589604;-1.3436385207653603
5052;83.0;Multifamily Housing;45.58;1640591.375;5.0;1.0;Mid-Rise Multifamily;-122.32193999999998;47.618559999999995;Multifamily MR (5-9);2016;3;EAST;2005;46225;-0.14229213043615246;0.27217749925479795
5053;94.0;Multifamily Housing;28.66;1019487.188;4.0;1.0;Low-Rise Multifamily;-122.31581000000001;47.6185;Multifamily LR (1-4);2016;3;EAST;1928;34040;-0.6155321338629103;-0.03900723281432802
5054;76.8;Non-Refrigerated Warehouse;3.65;522972.1875;1.0;1.0;Warehouse;-122.32783;47.57798;NonResidential;2016;2;GREATER DUWAMISH;1970;23750;-1.3524378677016062;-1.5404916330556424
5055;87.0;Non-Refrigerated Warehouse;3.72;533742.8125;1.0;1.0;Warehouse;-122.32648999999999;47.57832;NonResidential;2016;2;GREATER DUWAMISH;1970;43390;-1.3285848861671516;-1.525711799969063
5056;84.0;Non-Refrigerated Warehouse;9.29;419978.6875;1.0;1.0;Warehouse;-122.32718999999999;47.58238;NonResidential;2016;2;GREATER DUWAMISH;1959;35400;-1.6147324264779817;-0.8348492041683517
5057;19.0;Distribution Center;8.22;858701.0;1.0;1.0;Distribution Center;-122.32853;47.58517;NonResidential;2016;2;GREATER DUWAMISH;1966;28144;-0.7965534590013672;-0.9248568668808248
5058;41.0;Non-Refrigerated Warehouse;43.17;2491238.25;3.0;1.0;Warehouse;-122.32826000000001;47.5842;NonResidential;2016;2;GREATER DUWAMISH;1916;71283;0.24079310905336257;0.23622604413652237
5059;40.4;Non-Refrigerated Warehouse;19.88;2852102.75;1.0;1.0;Warehouse;-122.3281;47.58661;NonResidential;2016;2;GREATER DUWAMISH;1989;23792;0.3587474884778528;-0.2910483880251615
5060;99.0;Office;7.27;1042652.625;2.0;1.0;Small- and Mid-Sized Office;-122.32833000000001;47.58895;NonResidential;2016;2;GREATER DUWAMISH;1979;47368;-0.5922501746862529;-1.0159152744723277
5061;61.8;Non-Refrigerated Warehouse;27.92;1890502.5;1.0;1.0;Mixed Use Property;-122.32661999999999;47.58874;NonResidential;2016;2;GREATER DUWAMISH;1931;46183;-0.008990129021409535;-0.05683345929092952
5062;84.0;Office;41.96;2602213.75;5.0;1.0;Small- and Mid-Sized Office;-122.31367;47.605920000000005;NonResidential;2016;3;CENTRAL;1984;72613;0.2791120460700467;0.21736084817093096
5063;39.0;Multifamily Housing;64.35;1433504.375;2.0;1.0;Low-Rise Multifamily;-122.30927;47.60585;Multifamily LR (1-4);2016;3;CENTRAL;1962;20931;-0.2723827820685987;0.4974747859298634
5064;97.0;K-12 School;20.3;1436510.375;3.0;1.0;K-12 School;-122.28339;47.565909999999995;SPS-District K-12;2016;2;SOUTHEAST;1989;51672;-0.27033874566504895;-0.27648083674485974
5065;36.0;Medical Office;14.7;2108861.75;2.0;1.0;Medical Office;-122.28572;47.56364;Nonresidential COS;2016;2;SOUTHEAST;1990;38352;0.09145594631246427;-0.5036082252904613
5066;67.6;Multifamily Housing;4.11;588969.8125;2.0;1.0;Low-Rise Multifamily;-122.28648000000001;47.563629999999996;Multifamily LR (1-4);2016;2;SOUTHEAST;1966;21300;-1.2146140468542521;-1.4484414283901477
5067;49.8;Fitness Center/Health Club/Gym;57.25;2133797.75;1.0;1.0;Mixed Use Property;-122.28143;47.56214;Nonresidential COS;2016;2;SOUTHEAST;1995;28425;0.1021398390282546;0.42166499511491484
5068;94.0;Multifamily Housing;9.76;1400053.875;4.0;1.0;Low-Rise Multifamily;-122.35581;47.70384;Multifamily LR (1-4);2016;6;NORTHWEST;1987;70094;-0.2954762419418083;-0.7987493303724585
5069;80.0;Multifamily Housing;18.91;2712983.75;4.0;1.0;Low-Rise Multifamily;-122.2974;47.71812;Multifamily LR (1-4);2016;5;NORTH;1987;134490;0.31548097307551365;-0.3259845825067746
5070;73.0;Multifamily Housing;5.0;716940.625;3.0;1.0;Low-Rise Multifamily;-122.29775;47.71728;Multifamily LR (1-4);2016;5;NORTH;1976;36172;-0.9930360162412035;-1.2979761565999246
5071;47.2;Automobile Dealership;31.94;1922953.25;3.0;1.0;Other;-122.29794;47.7139;NonResidential;2016;5;NORTH;2009;35115;0.006781318650161627;0.03451068045682333
5072;73.0;Multifamily Housing;7.35;1054581.375;4.0;1.0;Low-Rise Multifamily;-122.34555;47.70089;Multifamily LR (1-4);2016;5;NORTHWEST;1985;38100;-0.5804986066603468;-1.0077714593358726
5073;70.2;Other - Education;19.77;600516.875;1.0;1.0;Mixed Use Property;-122.34638999999999;47.697340000000004;NonResidential;2016;5;NORTHWEST;1972;66704;-1.192379482593844;-0.29491789392164225
5074;73.8;Non-Refrigerated Warehouse;18.87;1063960.125;1.0;1.0;Warehouse;-122.34284;47.70117;Nonresidential COS;2016;5;NORTHWEST;1969;25658;-0.5713689263006813;-0.32746596547694024
5075;58.0;Multifamily Housing;75.64;1652833.25;3.0;1.0;Low-Rise Multifamily;-122.3162;47.61894;Multifamily LR (1-4);2016;3;EAST;1908;23490;-0.1352171437357552;0.6013507491369874
5076;60.0;Multifamily Housing;28.89;3129057.0;5.0;1.0;Mid-Rise Multifamily;-122.3220656;47.61949539;Multifamily MR (5-9);2016;3;EAST;2006;131050;0.43789792883414413;-0.03356636205084996
5077;87.0;Multifamily Housing;103.19;2288635.0;4.0;1.0;Low-Rise Multifamily;-122.32243999999999;47.61911;Multifamily LR (1-4);2016;3;EAST;1928;40800;0.16533768252618528;0.7978966644693476
5078;77.0;Multifamily Housing;6.35;911088.8125;5.0;1.0;Mid-Rise Multifamily;-122.32257;47.61932;Multifamily MR (5-9);2016;3;EAST;1965;39226;-0.7334560034872243;-1.1170778626448654
5079;95.0;Office;18.04;1046187.625;2.0;1.0;Small- and Mid-Sized Office;-122.3198;47.61345;NonResidential;2016;3;EAST;1907;36000;-0.5887511825291324;-0.35898273005686543
5080;11.0;Multifamily Housing;65.77;1559452.75;3.0;1.0;Low-Rise Multifamily;-122.31851999999999;47.61391;Multifamily LR (1-4);2016;3;EAST;1905;23469;-0.19081926316755543;0.5115646818683136
5081;15.0;Multifamily Housing;69.88;1666762.125;3.0;1.0;Low-Rise Multifamily;-122.3177;47.6131;Multifamily LR (1-4);2016;3;EAST;1916;21000;-0.1272421135423658;0.5505891824431416
5082;59.0;Parking;26.52;1162163.125;1.0;1.0;Mixed Use Property;-122.31723999999998;47.613240000000005;NonResidential;2016;3;EAST;1913;36000;-0.4811342254197973;-0.09197877888681753
5083;38.0;Non-Refrigerated Warehouse;49.18;1929851.5;2.0;1.0;Warehouse;-122.31777;47.614670000000004;NonResidential;2016;3;EAST;1915;43200;0.010093425570835549;0.3222739873944456
5084;71.0;Office;46.85;2912454.75;4.0;1.0;Small- and Mid-Sized Office;-122.32852;47.595009999999995;NonResidential;2016;2;GREATER DUWAMISH;1913;53840;0.37674811084874255;0.290316937165616
5085;88.0;Retail Store;23.5;1164537.75;1.0;1.0;Retail Store;-122.32943999999999;47.58801;NonResidential;2016;2;GREATER DUWAMISH;1975;43794;-0.4790650294825159;-0.1750380396567577
5086;18.0;Non-Refrigerated Warehouse;78.57;2701833.75;1.0;1.0;Warehouse;-122.33089;47.574659999999994;NonResidential;2016;2;GREATER DUWAMISH;1968;48280;0.31190023153553653;0.6256146256541271
5087;78.8;Distribution Center;7.74;363808.1875;1.0;1.0;Distribution Center;-122.33058999999999;47.57258;NonResidential;2016;2;GREATER DUWAMISH;1954;36040;-1.7921890752697067;-0.9693769898221838
5088;42.0;Supermarket/Grocery Store;219.93;8839812.0;1.0;1.0;Supermarket / Grocery Store;-122.28912;47.68269;NonResidential;2016;4;NORTHEAST;1965;32822;1.2394106237225777;1.2604819352978445
5089;61.0;Multifamily Housing;4.72;677642.125;2.0;1.0;Low-Rise Multifamily;-122.28915;47.681490000000004;Multifamily LR (1-4);2016;4;NORTHEAST;1961;20144;-1.055758664492532;-1.3420146465461291
5090;65.0;Worship Facility;34.04;809291.8125;2.0;1.0;Worship Facility;-122.29002;47.680609999999994;NonResidential;2016;4;NORTHEAST;1950;20385;-0.8603786991162081;0.07747334884587771
5091;53.0;Worship Facility;1.51;216115.0;1.0;1.0;Worship Facility;-122.27739;47.679840000000006;NonResidential;2016;4;NORTHEAST;1946;24295;-2.4761938526564204;-2.2477191251184445
5092;83.0;Office;4.33;620994.3125;2.0;1.0;Small- and Mid-Sized Office;-122.28333;47.66888;NonResidential;2016;4;NORTHEAST;1967;20317;-1.154164562025034;-1.4082267490372729
5093;64.0;Multifamily Housing;7.24;587775.5;2.0;1.0;Low-Rise Multifamily;-122.28426;47.66512;Multifamily LR (1-4);2016;4;NORTHEAST;1984;20979;-1.2169431287583208;-1.0189938395103268
5094;1.0;Multifamily Housing;75.12;3579008.75;2.0;1.0;Low-Rise Multifamily;-122.28421000000002;47.66703;Multifamily LR (1-4);2016;4;NORTHEAST;2004;73697;0.5503035240989146;0.5969400674896898
5095;6.0;Supermarket/Grocery Store;260.32;9851260.0;1.0;1.0;Supermarket / Grocery Store;-122.28393999999999;47.668240000000004;NonResidential;2016;4;NORTHEAST;1973;24377;1.3146350196806635;1.3604824982071282
5096;32.0;Multifamily Housing;18.9;2711670.25;2.0;1.0;Low-Rise Multifamily;-122.36081999999999;47.53345;Multifamily LR (1-4);2016;1;DELRIDGE;1990;95865;0.31506005658261554;-0.3263546151594934
5097;44.0;Multifamily Housing;60.53;5672838.5;3.0;1.0;Low-Rise Multifamily;-122.36267;47.53332;Multifamily LR (1-4);2016;1;DELRIDGE;1987;155600;0.9154793614207115;0.4578629632122308
5098;50.0;Multifamily Housing;7.22;1035592.813;3.0;1.0;Low-Rise Multifamily;-122.36471;47.53347;Multifamily LR (1-4);2016;1;DELRIDGE;2009;32405;-0.5992802183875373;-1.0210537734825065
5099;63.0;Multifamily Housing;13.16;1888344.25;3.0;9.0;Low-Rise Multifamily;-122.36469;47.53476;Multifamily LR (1-4);2016;1;DELRIDGE;1988;58523;-0.010050393202480575;-0.5825846677769924
5100;29.0;Movie Theater;19.43;2786648.75;1.0;1.0;Other;-122.34218999999999;47.70197;NonResidential;2016;5;NORTHWEST;1986;33392;0.3387091705462046;-0.307024766315436
5101;6.0;Supermarket/Grocery Store;158.63;6674179.5;1.0;0.0;Supermarket / Grocery Store;-122.34409;47.70224;NonResidential;2016;5;NORTHWEST;1986;45155;1.0372317095891177;1.0635415980607321
5102;93.0;Multifamily Housing;10.98;1574750.875;4.0;2.0;Low-Rise Multifamily;-122.32706999999999;47.69852;Multifamily LR (1-4);2016;5;NORTH;1990;54304;-0.1814447404230344;-0.7130636484259667
5103;10.0;Multifamily Housing;26.76;3838807.25;4.0;1.0;Low-Rise Multifamily;-122.318;47.59094;Multifamily LR (1-4);2016;2;GREATER DUWAMISH;1985;114030;0.607851482031575;-0.08581551480913382
5104;75.4;Multifamily Housing;8.45;1211947.375;6.0;1.0;Mid-Rise Multifamily;-122.34145;47.63374;Multifamily MR (5-9);2016;7;MAGNOLIA / QUEEN ANNE;1989;44839;-0.43876719264869485;-0.9044959504713375
5105;3.0;Non-Refrigerated Warehouse;41.77;2186148.5;1.0;1.0;Warehouse;-122.333;47.5316;NonResidential;2016;1;GREATER DUWAMISH;1966;32000;0.12409727642201135;0.21434598198153504
5106;15.0;Non-Refrigerated Warehouse;175.53;4302455.5;1.0;1.0;Warehouse;-122.333;47.5316;NonResidential;2016;1;GREATER DUWAMISH;1970;44000;0.6999385444212234;1.1250095670464915
5107;44.0;Non-Refrigerated Warehouse;124.4;2771820.5;1.0;1.0;Warehouse;-122.333;47.5316;NonResidential;2016;1;GREATER DUWAMISH;1973;36000;0.33409226852990426;0.9142907440622355
5108;74.2;Non-Refrigerated Warehouse;43.18;1356972.25;1.0;1.0;Warehouse;-122.33063999999999;47.525490000000005;NonResidential;2016;1;GREATER DUWAMISH;1979;31360;-0.3261982976631965;0.23637959852598373
5109;42.6;Non-Refrigerated Warehouse;64.75;2339234.0;1.0;1.0;Warehouse;-122.33063999999999;47.525490000000005;NonResidential;2016;1;GREATER DUWAMISH;1979;33320;0.18490172957674983;0.5014770161048285
